player_name,actual_wrc_plus,predicted_wrc_plus,residual
Jazz Chisholm Jr.,126,129.46092301503165,-3.4609230150316534
Kyle Schwarber,152,148.56594486089315,3.434055139106846
Lenyn Sosa,100,103.37465986659572,-3.374659866595721
Pete Alonso,141,137.6920839746427,3.3079160253572866
Andy Pages,113,109.75735142016927,3.2426485798307283
Manny Machado,123,119.82135080027457,3.1786491997254274
Jung Hoo Lee,107,110.03293801552803,-3.032938015528032
Josh Smith,100,102.89281604899627,-2.8928160489962664
William Contreras,113,110.24558402366961,2.7544159763303924
Ernie Clement,98,100.70929044098669,-2.709290440986692
Gleyber Torres,113,115.70882835168663,-2.708828351686634
Xavier Edwards,95,97.41155431174366,-2.4115543117436573
Xavier Edwards,95,97.41155431174366,-2.4115543117436573
Steven Kwan,99,101.40447215450627,-2.4044721545062657
Jake Cronenworth,117,114.96971886346238,2.0302811365376243
Lawrence Butler,96,98.0199867649115,-2.0199867649114935
Matt Chapman,118,120.01733492647037,-2.017334926470369
Corbin Carroll,139,137.04000092366084,1.9599990763391588
Cody Bellinger,125,123.0403805822376,1.9596194177623971
Jose Altuve,113,114.91460370886378,-1.9146037088637797
Juan Soto,156,154.08858439084835,1.9114156091516463
Mike Trout,120,118.15255580146008,1.8474441985399181
CJ Abrams,107,108.81314538037608,-1.8131453803760849
Alec Burleson,124,122.4403458319827,1.5596541680173033
Brandon Lowe,114,112.47229031199555,1.5277096880044496
Brendan Donovan,119,117.76274629628826,1.237253703711744
Byron Buxton,136,137.1974772126207,-1.1974772126206972
Elly De La Cruz,109,107.84037909603839,1.1596209039616099
Elly De La Cruz,109,107.84037909603839,1.1596209039616099
Jackson Chourio,111,109.86512895974191,1.1348710402580906
Xander Bogaerts,104,102.89219642485875,1.1078035751412472
Luis Arraez,104,105.04050509793713,-1.0405050979371282
Hunter Goodman,118,118.96201494450497,-0.9620149445049719
Brandon Nimmo,114,113.14424603235094,0.8557539676490649
Nolan Schanuel,109,109.65131605478459,-0.6513160547845871
Michael Busch,140,140.52464752726627,-0.5246475272662678
Heliot Ramos,106,106.3978583379154,-0.3978583379153946
Ian Happ,116,116.29818783727049,-0.2981878372704898
Ian Happ,116,116.29818783727049,-0.2981878372704898
